schema,class,fragment,type,status,compilation,first_error
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,77-77:right,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,78-78:bottom,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,71-71:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,80-82:width,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,84-86:height,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,88-95:copy,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,65-96:Kernel32_SMALL_RECT,66-69:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,112-112:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,114-114:x,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,115-115:y,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,110-110:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,117-122:copy,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,103-123:Kernel32_COORD,105-108:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,137-137:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,139-139:size,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,140-140:cursorPosition,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,141-141:attributes,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,142-142:window,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,143-143:maximumWindowSize,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,135-135:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,145-147:windowWidth,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,149-151:windowHeight,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,128-152:Kernel32_CONSOLE_SCREEN_BUFFER_INFO,130-133:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,246-259:Kernel32_CHAR_INFO,255-255:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,246-259:Kernel32_CHAR_INFO,257-257:attributes,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,246-259:Kernel32_CHAR_INFO,258-258:unicodeChar,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,246-259:Kernel32_CHAR_INFO,253-253:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,246-259:Kernel32_CHAR_INFO,248-251:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,283-283:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,284-284:CAPSLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,285-285:NUMLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,286-286:SCROLLLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,287-287:ENHANCED_KEY,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,288-288:LEFT_ALT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,289-289:LEFT_CTRL_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,290-290:RIGHT_ALT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,291-291:RIGHT_CTRL_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,292-292:SHIFT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,294-294:keyDown,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,295-295:repeatCount,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,296-296:keyCode,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,297-297:scanCode,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,298-298:uchar,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,299-299:controlKeyState,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,281-281:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,301-309:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,274-310:Kernel32_KEY_EVENT_RECORD,276-279:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,324-324:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,325-325:FROM_LEFT_1ST_BUTTON_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,326-326:FROM_LEFT_2ND_BUTTON_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,327-327:FROM_LEFT_3RD_BUTTON_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,328-328:FROM_LEFT_4TH_BUTTON_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,329-329:RIGHTMOST_BUTTON_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,331-331:CAPSLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,332-332:NUMLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,333-333:SCROLLLOCK_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,334-334:ENHANCED_KEY,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,335-335:LEFT_ALT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,336-336:LEFT_CTRL_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,337-337:RIGHT_ALT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,338-338:RIGHT_CTRL_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,339-339:SHIFT_PRESSED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,341-341:DOUBLE_CLICK,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,342-342:MOUSE_HWHEELED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,343-343:MOUSE_MOVED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,344-344:MOUSE_WHEELED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,346-346:mousePosition,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,347-347:buttonState,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,348-348:controlKeyState,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,349-349:eventFlags,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,322-322:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,351-357:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,315-358:Kernel32_MOUSE_EVENT_RECORD,317-320:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,363-379:Kernel32_WINDOW_BUFFER_SIZE_RECORD,372-372:SIZEOF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,363-379:Kernel32_WINDOW_BUFFER_SIZE_RECORD,374-374:size,field,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,363-379:Kernel32_WINDOW_BUFFER_SIZE_RECORD,370-370:init_,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,363-379:Kernel32_WINDOW_BUFFER_SIZE_RECORD,376-378:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,363-379:Kernel32_WINDOW_BUFFER_SIZE_RECORD,365-368:run_static_init,static_initializer,pending,pending,
jansi.src.main.org.fusesource.jansi.internal.Kernel32,384-394:Kernel32_FOCUS_EVENT_RECORD,392-392:SIZEOF,field,pending,pending,
